name,category,latitude,longitude,city,borough,street,postal_code,state,region,review_rating,review_count,open_hours,open_hours_monday,open_hours_tuesday,open_hours_wednesday,open_hours_thursday,open_hours_friday,open_hours_saturday,open_hours_sunday,price_range,has_toilet,has_restaurant,wheelchair_accessible,good_for_kids,good_for_kids_birthday,has_parking,has_free_parking,requires_appointment,tickets_in_advance,outdoor_seating,delivery_available,dine_in,great_coffee,great_food,cash_only,google_maps_url,source,popularity_score,restaurant_id
Warmindo Maharasa 25 - Burjo KOPMA,Noodle shop,-7.773191,110.385449,Sleman Regency,"Karang Malang, Caturtunggal, Depok","69GP+P5G, Jl. Karangmalang",55281,Special Region of Yogyakarta,Yogyakarta,4.3,308,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,https://www.google.com/maps/place/Warmindo+Maharasa+25+-+Burjo+KOPMA/data=!4m7!3m6!1s0x2e7a59b66cb7cad5:0xa8f11ecbb70bf5ab!8m2!3d-7.7731913!4d110.3854492!16s%2Fg%2F11b6c0c9fr!19sChIJ1cq3bLZZei4Rq_ULt8se8ag?authuser=0&hl=en&rclk=1,google_maps,0.7151,0x2e7a59b66cb7cad5_0xa8f11ecbb70bf5ab
Warung Makan Burjo Manis Lor,Noodle shop,-7.773689,110.369994,Sleman Regency,"Sendowo, Sinduadi, Mlati",Jl. Sendowo G No.135,55281,Special Region of Yogyakarta,Yogyakarta,4.5,171,Setiap hari: 9.00 am–11.00 pm,9.00 am–11.00 pm,9.00 am–11.00 pm,9.00 am–11.00 pm,9.00 am–11.00 pm,9.00 am–11.00 pm,9.00 am–11.00 pm,9.00 am–11.00 pm,Rp 1–25.000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,https://www.google.com/maps/place/Warung+Makan+Burjo+Manis+Lor/data=!4m7!3m6!1s0x2e7a5849b3f82a75:0xaede496be4203b75!8m2!3d-7.7736892!4d110.3699938!16s%2Fg%2F11c6r1thbd!19sChIJdSr4s0lYei4RdTsg5GtJ3q4?authuser=0&hl=en&rclk=1,google_maps,0.7186,0x2e7a5849b3f82a75_0xaede496be4203b75
Burjo Madura,Restaurant,-7.760937,110.362955,Sleman Regency,"Kutu Dukuh, Sinduadi, Mlati",Jl. Wijaya Kusuma No.48,55284,Special Region of Yogyakarta,Yogyakarta,4.4,14,Setiap hari: 5.00–11.00 pm,5.00–11.00 pm,5.00–11.00 pm,5.00–11.00 pm,5.00–11.00 pm,5.00–11.00 pm,5.00–11.00 pm,5.00–11.00 pm,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,https://www.google.com/maps/place/Burjo+Madura/data=!4m7!3m6!1s0x2e7a585bc87dcdc3:0x11c2a0eefa840ff6!8m2!3d-7.7609373!4d110.3629553!16s%2Fg%2F11c7vzs599!19sChIJw819yFtYei4R9g-E-u6gwhE?authuser=0&hl=en&rclk=1,google_maps,0.6197,0x2e7a585bc87dcdc3_0x11c2a0eefa840ff6
Burjo Murni Monjali 54,Diner,-7.75631,110.369715,Sleman Regency,"Gemawang, Sinduadi, Mlati",Jl. Monumen Jogja Kembali 49 No.54 B,55284,Special Region of Yogyakarta,Yogyakarta,4.5,107,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,https://www.google.com/maps/place/Burjo+Murni+Monjali+54/data=!4m7!3m6!1s0x2e7a58564b61c54f:0x924fe50b8838dbb2!8m2!3d-7.7563103!4d110.3697148!16s%2Fg%2F11c594cr56!19sChIJT8VhS1ZYei4Rsts4iAvlT5I?authuser=0&hl=en&rclk=1,google_maps,0.7024,0x2e7a58564b61c54f_0x924fe50b8838dbb2
Burjo Meniel & Torres Penyetan,Chicken restaurant,-7.772985,110.391734,Sleman Regency,"Santren, Caturtunggal, Depok",Jl. STM Pembangunan No.13,55281,Special Region of Yogyakarta,Yogyakarta,4.1,342,Setiap hari: 7.00 am–4.00 am,7.00 am–4.00 am,7.00 am–4.00 am,7.00 am–4.00 am,7.00 am–4.00 am,7.00 am–4.00 am,7.00 am–4.00 am,7.00 am–4.00 am,Rp 1–25.000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,https://www.google.com/maps/place/Burjo+Meniel+%26+Torres+Penyetan/data=!4m7!3m6!1s0x2e7a59a551fccaf3:0x1e490f710795f450!8m2!3d-7.7729846!4d110.3917344!16s%2Fg%2F11df7_03gp!19sChIJ88r8UaVZei4RUPSVB3EPSR4?authuser=0&hl=en&rclk=1,google_maps,0.6947,0x2e7a59a551fccaf3_0x1e490f710795f450
Burjo Mustika,Restaurant,-7.72424,110.403919,Sleman Regency,"Nglaban, Sinduharjo, Ngaglik",Jl. Bima No.67,55581,Special Region of Yogyakarta,Yogyakarta,4.2,41,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,https://www.google.com/maps/place/Burjo+Mustika/data=!4m7!3m6!1s0x2e7a59be198436b5:0x3ffd5ab1175ca0e5!8m2!3d-7.7242397!4d110.4039189!16s%2Fg%2F11h_w20z5y!19sChIJtTaEGb5Zei4R5aBcF7Fa_T8?authuser=0&hl=en&rclk=1,google_maps,0.633,0x2e7a59be198436b5_0x3ffd5ab1175ca0e5
Warung Burjo Barokah,Restaurant,-7.754832,110.376571,Sleman Regency,"Pogung Lor, Sinduadi, Mlati",Jl. Pogung Lor No.262,55284,Special Region of Yogyakarta,Yogyakarta,4.6,157,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,https://www.google.com/maps/place/Warung+Burjo+Barokah/data=!4m7!3m6!1s0x2e7a5855647c0843:0xe4277d07672ca46c!8m2!3d-7.7548322!4d110.376571!16s%2Fg%2F11cmts56lh!19sChIJQwh8ZFVYei4RbKQsZwd9J-Q?authuser=0&hl=en&rclk=1,google_maps,0.7277,0x2e7a5855647c0843_0xe4277d07672ca46c
Burjo Arifah,Restaurant,-7.736189,110.381236,Sleman Regency,"Randuguang, Sariharjo, Ngaglik",Jl. Lempongsari No.7-77,55581,Special Region of Yogyakarta,Yogyakarta,4.8,37,,,,,,,,,Rp 1–25.000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,https://www.google.com/maps/place/Burjo+Arifah/data=!4m7!3m6!1s0x2e7a59f3db9986cb:0xeb33305e1005cfe2!8m2!3d-7.7361892!4d110.3812357!16s%2Fg%2F11hf63rkms!19sChIJy4aZ2_NZei4R4s8FEF4wM-s?authuser=0&hl=en&rclk=1,google_maps,0.7015,0x2e7a59f3db9986cb_0xeb33305e1005cfe2
Burjo Pamungkas,Restaurant,-7.701699,110.414608,Sleman Regency,"Candi Karang, Sardonoharjo, Ngaglik","7CX7+8RH, Kaliurang St",55581,Special Region of Yogyakarta,Yogyakarta,4.5,267,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,https://www.google.com/maps/place/Burjo+Pamungkas/data=!4m7!3m6!1s0x2e7a5f7fb3005d49:0xa7db5dc359abc6e5!8m2!3d-7.7016993!4d110.414608!16s%2Fg%2F11h71jpvrv!19sChIJSV0As39fei4R5carWcNd26c?authuser=0&hl=en&rclk=1,google_maps,0.7341,0x2e7a5f7fb3005d49_0xa7db5dc359abc6e5
Burjo Gejoss Cafe,Restaurant,-7.7745,110.408403,Sleman Regency,"Kledokan, Caturtunggal, Depok",6CG5+59R,55281,Special Region of Yogyakarta,Yogyakarta,4.7,74,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,https://www.google.com/maps/place/Burjo+Gejoss+Cafe/data=!4m7!3m6!1s0x2e7a59b497e186b7:0x1e64b7405fe1ac0f!8m2!3d-7.7745001!4d110.4084035!16s%2Fg%2F11f6yxbd0k!19sChIJt4bhl7RZei4RD6zhX0C3ZB4?authuser=0&hl=en&rclk=1,google_maps,0.7135,0x2e7a59b497e186b7_0x1e64b7405fe1ac0f
Warmindo Parahyangan 99,Diner,-7.742973,110.400175,Yogyakarta City,"Manukan, Condong Catur, Depok","Jln. Rajawali, manukan condongcatur kec : Depok kab : sleman yogyakarta",55281,Special Region of Yogyakarta,Yogyakarta,4.4,83,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,https://www.google.com/maps/place/Warmindo+Parahyangan+99/data=!4m7!3m6!1s0x2e7a59e21eb5c30d:0x44c10d6684f9e02e!8m2!3d-7.7429728!4d110.4001754!16s%2Fg%2F11j0q4b87b!19sChIJDcO1HuJZei4RLuD5hGYNwUQ?authuser=0&hl=en&rclk=1,google_maps,0.6815,0x2e7a59e21eb5c30d_0x44c10d6684f9e02e
Warung Burjo Mawadah Warohmah,Restaurant,-7.769,110.392529,Sleman Regency,"Santren, Caturtunggal, Depok",Gg. Argulo No.11f,55281,Special Region of Yogyakarta,Yogyakarta,4.3,56,Setiap hari: 6.00 am–2.00 am,6.00 am–2.00 am,6.00 am–2.00 am,6.00 am–2.00 am,6.00 am–2.00 am,6.00 am–2.00 am,6.00 am–2.00 am,6.00 am–2.00 am,$,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,https://www.google.com/maps/place/Warung+Burjo+Mawadah+Warohmah/data=!4m7!3m6!1s0x2e7a59b987499fe3:0x87b924d8af87e48b!8m2!3d-7.7690001!4d110.3925294!16s%2Fg%2F11g6wh60m4!19sChIJ459Jh7lZei4Ri-SHr9gkuYc?authuser=0&hl=en&rclk=1,google_maps,0.6559,0x2e7a59b987499fe3_0x87b924d8af87e48b
Burjo Gg,Diner,-7.719919,110.364017,Yogyakarta,"Penggung, Tridadi, Sleman",Jl. Gito Gati No.Km 1,55511,Special Region of Yogyakarta,Yogyakarta,5.0,1,Setiap hari: 8.00 am–12.00 am,8.00 am–12.00 am,8.00 am–12.00 am,8.00 am–12.00 am,8.00 am–12.00 am,8.00 am–12.00 am,8.00 am–12.00 am,8.00 am–12.00 am,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,https://www.google.com/maps/place/Burjo+Gg/data=!4m7!3m6!1s0x2e7a58ce63f7c1f5:0x231c600a150ca7d8!8m2!3d-7.719919!4d110.364017!16s%2Fg%2F11c1gh_w61!19sChIJ9cH3Y85Yei4R2KcMFQpgHCM?authuser=0&hl=en&rclk=1,google_maps,0.6,0x2e7a58ce63f7c1f5_0x231c600a150ca7d8
Burjo Berkah Jaya,Restaurant,-7.762915,110.422467,Sleman Regency,"Jenengan, Maguwoharjo, Depok",Jl. Tasura No.16,55282,Special Region of Yogyakarta,Yogyakarta,4.6,116,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,https://www.google.com/maps/place/Burjo+Berkah+Jaya/data=!4m7!3m6!1s0x2e7a59a8bb078a45:0xc40fa0a7113dfca8!8m2!3d-7.7629149!4d110.4224675!16s%2Fg%2F11fz9ymy46!19sChIJRYoHu6hZei4RqPw9EaegD8Q?authuser=0&hl=en&rclk=1,google_maps,0.7172,0x2e7a59a8bb078a45_0xc40fa0a7113dfca8
Burjo Rahayu Group 3,Sundanese restaurant,-7.737217,110.380679,Sleman Regency,"Wonorejo, Sariharjo, Ngaglik",797J+477,55581,Special Region of Yogyakarta,Yogyakarta,4.2,54,Sen: 7.30 am–10.00 pm | Sel: 8.00 am–9.00 pm | Rab: 8.00 am–9.00 pm | Kam: 8.00 am–9.00 pm | Jum: 8.00 am–9.00 pm | Sab: 8.00 am–9.00 pm | Min: 8.00 am–9.00 pm,7.30 am–10.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,8.00 am–9.00 pm,,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,https://www.google.com/maps/place/Burjo+Rahayu+Group+3/data=!4m7!3m6!1s0x2e7a593637d87d0d:0x7e3ec7883fc63bb3!8m2!3d-7.7372175!4d110.3806794!16s%2Fg%2F11gm9q0jct!19sChIJDX3YNzZZei4RszvGP4jHPn4?authuser=0&hl=en&rclk=1,google_maps,0.6426,0x2e7a593637d87d0d_0x7e3ec7883fc63bb3
Burjo Arafif Cafe,Restaurant,-7.707028,110.384391,Sleman Regency,"Bantarjo, Sariharjo, Ngaglik",Jl. Rejodani 1 No.47,55581,Special Region of Yogyakarta,Yogyakarta,4.7,18,Setiap hari: 7.00 am–11.30 pm,7.00 am–11.30 pm,7.00 am–11.30 pm,7.00 am–11.30 pm,7.00 am–11.30 pm,7.00 am–11.30 pm,7.00 am–11.30 pm,7.00 am–11.30 pm,,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,https://www.google.com/maps/place/Burjo+Arafif+Cafe/data=!4m7!3m6!1s0x2e7a5fc0d572f51d:0x87872699297daee0!8m2!3d-7.7070279!4d110.3843906!16s%2Fg%2F11j1jbc1sd!19sChIJHfVy1cBfei4R4K59KZkmh4c?authuser=0&hl=en&rclk=1,google_maps,0.6644,0x2e7a5fc0d572f51d_0x87872699297daee0
Burjo Berkah,Restaurant,-7.745751,110.399502,Sleman Regency,"Manukan, Condong Catur, Depok",Jl. Rajawali Raya No.96,55283,Special Region of Yogyakarta,Yogyakarta,4.9,19,,,,,,,,,$,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,https://www.google.com/maps/place/Burjo+Berkah/data=!4m7!3m6!1s0x2e7a595838aee543:0x730b3a07fe709e54!8m2!3d-7.7457511!4d110.3995022!16s%2Fg%2F11h6tn5r3n!19sChIJQ-WuOFhZei4RVJ5w_gc6C3M?authuser=0&hl=en&rclk=1,google_maps,0.6903,0x2e7a595838aee543_0x730b3a07fe709e54
Burjo Doa Abah,Restaurant,-7.753222,110.439322,Sleman Regency,"Banjeng, Maguwoharjo, Depok",6CWQ+PP8,55281,Special Region of Yogyakarta,Yogyakarta,4.3,102,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,https://www.google.com/maps/place/Burjo+Doa+Abah/data=!4m7!3m6!1s0x2e7a5a32933cd383:0xa637be4126316c40!8m2!3d-7.7532218!4d110.4393225!16s%2Fg%2F11cky6rz0s!19sChIJg9M8kzJaei4RQGwxJkG-N6Y?authuser=0&hl=en&rclk=1,google_maps,0.6767,0x2e7a5a32933cd383_0xa637be4126316c40
Warung Burjo 24 Jam Bakekok,Fast food restaurant,-7.767924,110.408588,Sleman Regency,"Kledokan, Caturtunggal, Depok","6CJ5+RCP, Jl. Seturan III",55281,Special Region of Yogyakarta,Yogyakarta,4.3,51,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,https://www.google.com/maps/place/Warung+Burjo+24+Jam+Bakekok/data=!4m7!3m6!1s0x2e7a599154743313:0x31c32427283b7804!8m2!3d-7.7679243!4d110.4085877!16s%2Fg%2F11c5_5fwvh!19sChIJEzN0VJFZei4RBHg7KCckwzE?authuser=0&hl=en&rclk=1,google_maps,0.6526,0x2e7a599154743313_0x31c32427283b7804
Warmindo Calisty,Snack bar,-7.790851,110.373884,Yogyakarta City,"Tegal Panggung, Danurejan",Jl. Hayam Wuruk No.111,55212,Special Region of Yogyakarta,Yogyakarta,4.5,156,,,,,,,,,Rp 1–25.000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,https://www.google.com/maps/place/Warmindo+Calisty/data=!4m7!3m6!1s0x2e7a582bf37b104d:0xa92c3a7a1a38bd39!8m2!3d-7.7908508!4d110.3738842!16s%2Fg%2F11bbx00krj!19sChIJTRB78ytYei4ROb04Gno6LKk?authuser=0&hl=en&rclk=1,google_maps,0.7154,0x2e7a582bf37b104d_0xa92c3a7a1a38bd39
Warung Makan Indomie Warmindo Raja Rasa,Noodle shop,-7.792253,110.386143,Yogyakarta City,"Baciro, Gondokusuman",Jl. Gondosuli No.136,55225,Special Region of Yogyakarta,Yogyakarta,4.5,227,Setiap hari: 5.30 am–1.00 am,5.30 am–1.00 am,5.30 am–1.00 am,5.30 am–1.00 am,5.30 am–1.00 am,5.30 am–1.00 am,5.30 am–1.00 am,5.30 am–1.00 am,Rp 1–25.000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,https://www.google.com/maps/place/Warung+Makan+Indomie+Warmindo+Raja+Rasa/data=!4m7!3m6!1s0x2e7a59d6699b327d:0xb9e62516b4a9ab6b!8m2!3d-7.7922534!4d110.3861433!16s%2Fg%2F11b6dq7y8n!19sChIJfTKbadZZei4Ra6uptBYl5rk?authuser=0&hl=en&rclk=1,google_maps,0.7285,0x2e7a59d6699b327d_0xb9e62516b4a9ab6b
Warmindo Maharasa,Noodle shop,-7.797379,110.38046,Yogyakarta City,"Baciro, Gondokusuman",Jl. Gayam No.32,55225,Special Region of Yogyakarta,Yogyakarta,4.5,841,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,https://www.google.com/maps/place/Warmindo+Maharasa/data=!4m7!3m6!1s0x2e7a577f9a71cd83:0x1cf90b934488d75a!8m2!3d-7.7973793!4d110.3804601!16s%2Fg%2F11bbx0zqlm!19sChIJg81xmn9Xei4RWteIRJML-Rw?authuser=0&hl=en&rclk=1,google_maps,0.774,0x2e7a577f9a71cd83_0x1cf90b934488d75a
Warmindo Melimpah Sejahtera,Brunch restaurant,-7.786921,110.378735,Yogyakarta City,"Klitren, Gondokusuman",Jl. Dr. Wahidin Sudirohusodo No.20,55224,Special Region of Yogyakarta,Yogyakarta,4.6,52,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,https://www.google.com/maps/place/Warmindo+Melimpah+Sejahtera/data=!4m7!3m6!1s0x2e7a59d2cd72dd25:0x910795689763fc1e!8m2!3d-7.7869213!4d110.3787351!16s%2Fg%2F11pwbpm_wp!19sChIJJd1yzdJZei4RHvxjl2iVB5E?authuser=0&hl=en&rclk=1,google_maps,0.6893,0x2e7a59d2cd72dd25_0x910795689763fc1e
Warmindo T3,Noodle shop,-7.787391,110.379262,Yogyakarta City,"Klitren, Gondokusuman",Jl. Kusbini No.4,55222,Special Region of Yogyakarta,Yogyakarta,4.5,207,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,https://www.google.com/maps/place/Warmindo+T3/data=!4m7!3m6!1s0x2e7a59d2d67c6ebb:0x9aeb57840b184d49!8m2!3d-7.7873912!4d110.3792623!16s%2Fg%2F11bbx03zqt!19sChIJu2581tJZei4RSU0YC4RX65o?authuser=0&hl=en&rclk=1,google_maps,0.7253,0x2e7a59d2d67c6ebb_0x9aeb57840b184d49
Warmindo Gejos Cafe Timoho ꦮꦂꦩꦶꦤ꧀ꦝꦺꦴꦒꦼꦗꦺꦴꦱ꧀ꦕꦥ꦳ꦺꦠꦶꦩꦺꦴꦲꦺꦴ,Noodle shop,-7.789255,110.393273,Yogyakarta City,"Baciro, Gondokusuman",Jl. Timoho No.109,55225,Special Region of Yogyakarta,Yogyakarta,4.5,892,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,https://www.google.com/maps/place/Warmindo+Gejos+Cafe+Timoho+%EA%A6%AE%EA%A6%82%EA%A6%A9%EA%A6%B6%EA%A6%A4%EA%A7%80%EA%A6%9D%EA%A6%BA%EA%A6%B4%EA%A6%92%EA%A6%BC%EA%A6%97%EA%A6%BA%EA%A6%B4%EA%A6%B1%EA%A7%80%EA%A6%95%EA%A6%A5%EA%A6%B3%EA%A6%BA%EA%A6%A0%EA%A6%B6%EA%A6%A9%EA%A6%BA%EA%A6%B4%EA%A6%B2%EA%A6%BA%EA%A6%B4/data=!4m7!3m6!1s0x2e7a59dbd4cdc3f3:0x714780d423ba5a93!8m2!3d-7.7892554!4d110.393273!16s%2Fg%2F11f00vl0z4!19sChIJ88PN1NtZei4Rk1q6I9SAR3E?authuser=0&hl=en&rclk=1,google_maps,0.776,0x2e7a59dbd4cdc3f3_0x714780d423ba5a93
Warmindo Mojok 29,Restaurant,-7.814742,110.362627,Yogyakarta City,Mantrijeron,Jl. DI Panjaitan No.12,55143,Special Region of Yogyakarta,Yogyakarta,4.8,64,Sen: 10.00 am–12.00 am | Sel: 10.00 am–12.00 am | Rab: 10.00 am–12.00 am | Kam: 10.00 am–12.00 am | Jum: 10.00 am–12.00 am | Sab: 10.00 am–12.00 am | Min: Closed,10.00 am–12.00 am,10.00 am–12.00 am,10.00 am–12.00 am,10.00 am–12.00 am,10.00 am–12.00 am,10.00 am–12.00 am,Closed,Rp 1–25.000,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,https://www.google.com/maps/place/Warmindo+Mojok+29/data=!4m7!3m6!1s0x2e7a577042296c55:0xa5d02948b78830de!8m2!3d-7.8147421!4d110.3626271!16s%2Fg%2F11tf22h371!19sChIJVWwpQnBXei4R3jCIt0gp0KU?authuser=0&hl=en&rclk=1,google_maps,0.7205,0x2e7a577042296c55_0xa5d02948b78830de
Warmindo Mataram Buka 24 Jam,Noodle shop,-7.793585,110.367583,Yogyakarta City,"Suryatmajan, Danurejan",Mataram St No.197,55213,Special Region of Yogyakarta,Yogyakarta,5.0,13,Setiap hari: 8.00 am–12.00 am,8.00 am–12.00 am,8.00 am–12.00 am,8.00 am–12.00 am,8.00 am–12.00 am,8.00 am–12.00 am,8.00 am–12.00 am,8.00 am–12.00 am,Rp 1–25.000,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,https://www.google.com/maps/place/Warmindo+Mataram+Buka+24+Jam/data=!4m7!3m6!1s0x2e7a5900174bdc33:0xf7544cbc65fe15b3!8m2!3d-7.7935848!4d110.3675831!16s%2Fg%2F11wxy4pt_m!19sChIJM9xLFwBZei4RsxX-ZbxMVPc?authuser=0&hl=en&rclk=1,google_maps,0.6891,0x2e7a5900174bdc33_0xf7544cbc65fe15b3
Warmindo Bu Siti,Noodle shop,-7.81718,110.373253,Yogyakarta City,"Brontokusuman, Mergangsan",Jl. Sisingamangaraja No.36,55153,Special Region of Yogyakarta,Yogyakarta,4.1,647,Setiap hari: 6.00 pm–2.00 am,6.00 pm–2.00 am,6.00 pm–2.00 am,6.00 pm–2.00 am,6.00 pm–2.00 am,6.00 pm–2.00 am,6.00 pm–2.00 am,6.00 pm–2.00 am,Rp 1–25.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Warmindo+Bu+Siti/data=!4m7!3m6!1s0x2e7a57a1f19b24fb:0x51db0d47304337b9!8m2!3d-7.8171803!4d110.3732529!16s%2Fg%2F11c5rvp1gz!19sChIJ-ySb8aFXei4RuTdDMEcN21E?authuser=0&hl=en&rclk=1,google_maps,0.7169,0x2e7a57a1f19b24fb_0x51db0d47304337b9
Warmindo Power Rangers | BURJO POWER,Cafe,-7.806656,110.339474,Bantul Regency,"Sonosewu, Ngestiharjo, Kasihan",Jl. Sonopakis Lor,51883,Special Region of Yogyakarta,Yogyakarta,4.7,726,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,https://www.google.com/maps/place/Warmindo+Power+Rangers+%7C+BURJO+POWER/data=!4m7!3m6!1s0x2e7a57bd64a69c19:0x6e61adb0ec4c1ec1!8m2!3d-7.8066563!4d110.3394742!16s%2Fg%2F11pf1kmlcc!19sChIJGZymZL1Xei4RwR5M7LCtYW4?authuser=0&hl=en&rclk=1,google_maps,0.7929,0x2e7a57bd64a69c19_0x6e61adb0ec4c1ec1
Warmindo Panghegar(ꦮꦂꦩꦶꦤ꧀ꦝꦺꦴꦥꦔꦺꦒ꦳ꦂ),Noodle shop,-7.779176,110.344673,Sleman Regency,"Kwarasan, Nogotirto, Gamping",Jl. Nusa Indah No.11,55292,Special Region of Yogyakarta,Yogyakarta,4.6,559,Setiap hari: Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Rp 1–25.000,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,https://www.google.com/maps/place/Warmindo+Panghegar%28%EA%A6%AE%EA%A6%82%EA%A6%A9%EA%A6%B6%EA%A6%A4%EA%A7%80%EA%A6%9D%EA%A6%BA%EA%A6%B4%EA%A6%A5%EA%A6%94%EA%A6%BA%EA%A6%92%EA%A6%B3%EA%A6%82%29/data=!4m7!3m6!1s0x2e7a5812dd9f050b:0xe0901b2c47eab521!8m2!3d-7.7791763!4d110.3446733!16s%2Fg%2F11c0xrk4x6!19sChIJCwWf3RJYei4RIbXqRywbkOA?authuser=0&hl=en&rclk=1,google_maps,0.7718,0x2e7a5812dd9f050b_0xe0901b2c47eab521
Sangkuriang Noodle Shop,Noodle shop,-7.788213,110.40531,Kota Yogyakarta,"Jaranan, Banguntapan","6C64+P47, Jalan Gatak Karangbendo",55198,Special Region of Yogyakarta,Yogyakarta,4.6,195,Sen: 6.00 am–3.00 am | Sel: 6.00 am–3.00 am | Rab: 6.00 am–3.00 am | Kam: 6.00 am–3.00 am | Jum: 6.00 am–3.00 am | Sab: 6.00 am–3.00 am | Min: 6.00 am–12.00 am,6.00 am–3.00 am,6.00 am–3.00 am,6.00 am–3.00 am,6.00 am–3.00 am,6.00 am–3.00 am,6.00 am–3.00 am,6.00 am–12.00 am,Rp 1–25.000,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,https://www.google.com/maps/place/Sangkuriang+Noodle+Shop/data=!4m7!3m6!1s0x2e7a59e74a39bcf3:0x2342b6836764eca6!8m2!3d-7.7882134!4d110.4053101!16s%2Fg%2F11crss_lcq!19sChIJ87w5SudZei4RpuxkZ4O2QiM?authuser=0&hl=en&rclk=1,google_maps,0.7352,0x2e7a59e74a39bcf3_0x2342b6836764eca6
